STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_AC,MEPDG_CRACKING_PERCENT_AC,MEPDG_TRANS_CRACK_LENGTH_AC,MEPDG_LONG_CRACK_LENGTH_AC,PATCH_A,POTHOLES_A,BLEEDING,RAVELING,MAX_MEAN_DEPTH_WIRE_REF,LLH_DEPTH_WIRE_REF_MEAN,RLH_DEPTH_WIRE_REF_MEAN,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
9,1803,1,G,1,1994-07-27,1.569,1.504,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-01-19,1.714,1.747,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-01-19,1.702,1.715,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-01-19,1.695,1.759,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-02-22,1.749,1.888,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-02-22,1.821,1.802,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-02-22,1.837,1.863,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-04-20,1.563,1.601,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-04-20,1.571,1.615,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-04-20,1.516,1.68,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-04-20,1.549,1.641,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-04-20,1.574,1.619,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.654,1.492,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.654,1.492,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.654,1.492,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.619,1.504,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.619,1.504,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.619,1.504,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.621,1.51,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.621,1.51,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.621,1.51,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1994-07-27,1.623,1.541,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-07-27,1.604,1.549,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-07-27,1.575,1.535,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-10-25,1.552,1.546,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-10-25,1.578,1.587,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-10-25,1.581,1.567,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-10-25,1.583,1.559,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1994-10-25,1.587,1.555,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.623,1.526,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.623,1.526,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.623,1.526,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1994-01-19,1.715,1.734,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1991-07-26,1.63,1.522,ACUB,,,,,,,,,5,2,5,7.2,1991,,,091803,152,11.4,1250.0,1985-07-01,CT
9,1803,1,G,1,1994-07-27,1.571,1.579,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1991-07-26,1.67,1.509,ACUB,,,,,,,,,5,2,5,7.2,1991,,,091803,152,11.4,1250.0,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.636,1.507,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.636,1.507,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1995-01-09,1.636,1.507,ACUB,6.0,0.0,606.0,845.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,1985-07-01,CT
9,1803,1,G,1,1994-02-22,1.777,1.867,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1989-10-26,1.594,1.454,ACUB,,,,,,,,,4,4,4,7.2,1989,,,091803,348,9.8,1590.1,1985-07-01,CT
9,1803,1,G,1,1989-10-26,1.426,1.562,ACUB,,,,,,,,,4,4,4,7.2,1989,,,091803,348,9.8,1590.1,1985-07-01,CT
9,1803,1,G,1,1989-10-26,1.51,1.438,ACUB,,,,,,,,,4,4,4,7.2,1989,,,091803,348,9.8,1590.1,1985-07-01,CT
9,1803,1,G,1,1989-10-26,1.443,1.539,ACUB,,,,,,,,,4,4,4,7.2,1989,,,091803,348,9.8,1590.1,1985-07-01,CT
9,1803,1,G,1,1989-10-26,1.413,1.562,ACUB,,,,,,,,,4,4,4,7.2,1989,,,091803,348,9.8,1590.1,1985-07-01,CT
9,1803,1,G,1,1990-08-30,1.736,1.523,ACUB,,,,,,,,,5,4,5,7.2,1990,,,091803,91,11.2,1273.5,1985-07-01,CT
9,1803,1,G,1,1990-08-30,1.656,1.555,ACUB,,,,,,,,,5,4,5,7.2,1990,,,091803,91,11.2,1273.5,1985-07-01,CT
9,1803,1,G,1,1990-08-30,1.733,1.533,ACUB,,,,,,,,,5,4,5,7.2,1990,,,091803,91,11.2,1273.5,1985-07-01,CT
9,1803,1,G,1,1990-08-30,1.67,1.578,ACUB,,,,,,,,,5,4,5,7.2,1990,,,091803,91,11.2,1273.5,1985-07-01,CT
9,1803,1,G,1,1991-07-26,1.683,1.472,ACUB,,,,,,,,,5,2,5,7.2,1991,,,091803,152,11.4,1250.0,1985-07-01,CT
9,1803,1,G,1,1991-07-26,1.649,1.531,ACUB,,,,,,,,,5,2,5,7.2,1991,,,091803,152,11.4,1250.0,1985-07-01,CT
9,1803,1,G,1,1994-01-19,1.715,1.728,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,1,G,1,1991-07-26,1.697,1.523,ACUB,,,,,,,,,5,2,5,7.2,1991,,,091803,152,11.4,1250.0,1985-07-01,CT
9,1803,1,G,1,1992-07-29,1.578,1.447,ACUB,,,,,,,,,6,5,6,7.2,1992,,,091803,175,9.6,1232.5,1985-07-01,CT
9,1803,1,G,1,1992-07-29,1.59,1.477,ACUB,,,,,,,,,6,5,6,7.2,1992,,,091803,175,9.6,1232.5,1985-07-01,CT
9,1803,1,G,1,1992-07-29,1.544,1.479,ACUB,,,,,,,,,6,5,6,7.2,1992,,,091803,175,9.6,1232.5,1985-07-01,CT
9,1803,1,G,1,1992-07-29,1.539,1.488,ACUB,,,,,,,,,6,5,6,7.2,1992,,,091803,175,9.6,1232.5,1985-07-01,CT
9,1803,1,G,1,1992-07-29,1.536,1.452,ACUB,,,,,,,,,6,5,6,7.2,1992,,,091803,175,9.6,1232.5,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.576,1.467,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.576,1.467,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.575,1.51,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.575,1.51,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.602,1.476,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.602,1.476,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.575,1.524,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.575,1.524,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.594,1.534,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1993-07-28,1.594,1.534,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1993,110.0,35.0,091803,243,10.2,1113.4,1985-07-01,CT
9,1803,1,G,1,1990-08-30,1.664,1.616,ACUB,,,,,,,,,5,4,5,7.2,1990,,,091803,91,11.2,1273.5,1985-07-01,CT
9,1803,1,G,1,1994-02-22,1.854,1.835,ACUB,11.0,3.0,828.0,1091.0,0.0,0.0,0.0,0.0,4,3,4,7.2,1994,,30.0,091803,351,10.0,1167.0,1985-07-01,CT
9,1803,2,G,1,1995-06-15,1.567,1.629,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-06-15,1.567,1.629,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-06-15,1.567,1.629,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.628,1.602,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.628,1.602,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-05-19,1.628,1.602,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
9,1803,2,G,1,1995-06-15,1.574,1.582,ACUB,19.0,4.0,1514.0,3194.0,0.0,0.0,0.0,0.0,5,4,5,7.2,1995,190.0,73.0,091803,204,10.3,1091.4,,CT
